id_oscar,id_inf,id_res,id_content,title_oscar,year_ceremony,category,name,winner,directed_by,based_on,starring,distributed_by,budget,budget_x_million,box_office,box_office_x_million,imdb,metascore,rotten_tomatoes
1556,1,10569,NULL,Nomadland,2021,WRITING (Adapted Screenplay),Written for the screen by Chloé Zhao,0,Chloé Zhao,['Nomadland: Surviving America in the Twenty-First Century'. 'by'. 'Jessica Bruder'],['Frances McDormand'. 'David Strathairn'. 'Linda May'. 'Swankie'],Searchlight Pictures,$5 million,5.0000000,$39.5 million,39.500000,7.4,93,93
1557,1105,1654,NULL,None But the Lonely Heart,1945,ACTOR,Cary Grant,0,Clifford Odets,['None but the Lonely Heart'. '1943 novel'. 'by'. 'Richard Llewellyn'],['Cary Grant'. 'Ethel Barrymore'. 'Barry Fitzgerald'. 'June Duprez'. 'Jane Wyatt'. 'George Coulouris'. 'Dan Duryea'],RKO Radio Pictures,$1.3 million,1.3000000,NULL,NULL,NULL,NULL,NULL
1558,1105,1666,NULL,None But the Lonely Heart,1945,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,1,Clifford Odets,['None but the Lonely Heart'. '1943 novel'. 'by'. 'Richard Llewellyn'],['Cary Grant'. 'Ethel Barrymore'. 'Barry Fitzgerald'. 'June Duprez'. 'Jane Wyatt'. 'George Coulouris'. 'Dan Duryea'],RKO Radio Pictures,$1.3 million,1.3000000,NULL,NULL,NULL,NULL,NULL
1559,1105,1715,NULL,None But the Lonely Heart,1945,FILM EDITING,Roland Gross,0,Clifford Odets,['None but the Lonely Heart'. '1943 novel'. 'by'. 'Richard Llewellyn'],['Cary Grant'. 'Ethel Barrymore'. 'Barry Fitzgerald'. 'June Duprez'. 'Jane Wyatt'. 'George Coulouris'. 'Dan Duryea'],RKO Radio Pictures,$1.3 million,1.3000000,NULL,NULL,NULL,NULL,NULL
1560,1105,1729,NULL,None But the Lonely Heart,1945,MUSIC (Music Score of a Dramatic or Comedy Picture),Hanns Eisler. C. Bakaleinikoff,0,Clifford Odets,['None but the Lonely Heart'. '1943 novel'. 'by'. 'Richard Llewellyn'],['Cary Grant'. 'Ethel Barrymore'. 'Barry Fitzgerald'. 'June Duprez'. 'Jane Wyatt'. 'George Coulouris'. 'Dan Duryea'],RKO Radio Pictures,$1.3 million,1.3000000,NULL,NULL,NULL,NULL,NULL
1561,584,5777,NULL,Norma Rae,1980,ACTRESS IN A LEADING ROLE,Sally Field,1,Martin Ritt,NULL,['Sally Field'. 'Ron Leibman'. 'Beau Bridges'. 'Pat Hingle'. 'Barbara Baxley'],20th Century Fox,$4.5 million,4.5000000,$22 million,22.000000,7.3,61,9
1562,584,5835,NULL,Norma Rae,1980,MUSIC (Original Song),Music by David Shire. Lyric by Norman Gimbel,1,Martin Ritt,NULL,['Sally Field'. 'Ron Leibman'. 'Beau Bridges'. 'Pat Hingle'. 'Barbara Baxley'],20th Century Fox,$4.5 million,4.5000000,$22 million,22.000000,7.3,61,9
1563,584,5843,NULL,Norma Rae,1980,BEST PICTURE,Tamara Asseyev and Alex Rose. Producers,0,Martin Ritt,NULL,['Sally Field'. 'Ron Leibman'. 'Beau Bridges'. 'Pat Hingle'. 'Barbara Baxley'],20th Century Fox,$4.5 million,4.5000000,$22 million,22.000000,7.3,61,9
1564,584,5866,NULL,Norma Rae,1980,WRITING (Screenplay Based on Material from Another Medium),Irving Ravetch. Harriet Frank. Jr.,0,Martin Ritt,NULL,['Sally Field'. 'Ron Leibman'. 'Beau Bridges'. 'Pat Hingle'. 'Barbara Baxley'],20th Century Fox,$4.5 million,4.5000000,$22 million,22.000000,7.3,61,9
1565,685,5100,NULL,Norman Rockwell's World... An American Dream,1973,SHORT SUBJECT (Live Action),Richard Barclay. Producer,1,Robert Deubel,NULL,Norman Rockwell,Columbia Pictures,NULL,NULL,NULL,NULL,7.8,NULL,NULL
1566,1106,991,NULL,Northwest Mounted Police,1941,CINEMATOGRAPHY (Color),Sidney Wagner. William V. Skall,0,Cecil B. DeMille,['The Royal Canadian Mounted Police'. 'by R. C. Fetherstonhaugh'],['Gary Cooper'. 'Madeleine Carroll'. 'Paulette Goddard'. 'Preston Foster'. 'Robert Preston'. 'Akim Tamiroff'. 'Lon Chaney Jr. .'],Paramount Pictures,NULL,NULL,$1.9 million (rentals),1.900000,NULL,NULL,NULL
1567,71,9988,NULL,O.J.: Made in America,2017,DOCUMENTARY (Feature),Ezra Edelman and Caroline Waterlow,1,Ezra Edelman,NULL,NULL,ESPN Films,$5 million,5.0000000,NULL,NULL,8.9,NULL,1
1568,728,4595,NULL,Oliver!,1969,ACTOR,Ron Moody,0,Carol Reed,['Oliver!'. 'by'. 'Lionel Bart'. 'Oliver Twist'. 'by'. 'Charles Dickens'],['Ron Moody'. 'Oliver Reed'. 'Harry Secombe'. 'Shani Wallis'. 'Mark Lester'. 'Jack Wild'],Columbia Pictures,$10 million,10.0000000,$77.4 million,77.400000,7.4,74,82
1569,728,4601,NULL,Oliver!,1969,ACTOR IN A SUPPORTING ROLE,Jack Wild,0,Carol Reed,['Oliver!'. 'by'. 'Lionel Bart'. 'Oliver Twist'. 'by'. 'Charles Dickens'],['Ron Moody'. 'Oliver Reed'. 'Harry Secombe'. 'Shani Wallis'. 'Mark Lester'. 'Jack Wild'],Columbia Pictures,$10 million,10.0000000,$77.4 million,77.400000,7.4,74,82
1570,728,4613,NULL,Oliver!,1969,ART DIRECTION,Art Direction: John Box. Terence Marsh. Set Decoration: Vernon Dixon. Ken Muggleston,1,Carol Reed,['Oliver!'. 'by'. 'Lionel Bart'. 'Oliver Twist'. 'by'. 'Charles Dickens'],['Ron Moody'. 'Oliver Reed'. 'Harry Secombe'. 'Shani Wallis'. 'Mark Lester'. 'Jack Wild'],Columbia Pictures,$10 million,10.0000000,$77.4 million,77.400000,7.4,74,82
1571,728,4620,NULL,Oliver!,1969,CINEMATOGRAPHY,Oswald Morris,0,Carol Reed,['Oliver!'. 'by'. 'Lionel Bart'. 'Oliver Twist'. 'by'. 'Charles Dickens'],['Ron Moody'. 'Oliver Reed'. 'Harry Secombe'. 'Shani Wallis'. 'Mark Lester'. 'Jack Wild'],Columbia Pictures,$10 million,10.0000000,$77.4 million,77.400000,7.4,74,82
1572,728,4624,NULL,Oliver!,1969,COSTUME DESIGN,Phyllis Dalton,0,Carol Reed,['Oliver!'. 'by'. 'Lionel Bart'. 'Oliver Twist'. 'by'. 'Charles Dickens'],['Ron Moody'. 'Oliver Reed'. 'Harry Secombe'. 'Shani Wallis'. 'Mark Lester'. 'Jack Wild'],Columbia Pictures,$10 million,10.0000000,$77.4 million,77.400000,7.4,74,82
1573,728,4630,NULL,Oliver!,1969,DIRECTING,Carol Reed,1,Carol Reed,['Oliver!'. 'by'. 'Lionel Bart'. 'Oliver Twist'. 'by'. 'Charles Dickens'],['Ron Moody'. 'Oliver Reed'. 'Harry Secombe'. 'Shani Wallis'. 'Mark Lester'. 'Jack Wild'],Columbia Pictures,$10 million,10.0000000,$77.4 million,77.400000,7.4,74,82
1574,728,4646,NULL,Oliver!,1969,FILM EDITING,Ralph Kemplen,0,Carol Reed,['Oliver!'. 'by'. 'Lionel Bart'. 'Oliver Twist'. 'by'. 'Charles Dickens'],['Ron Moody'. 'Oliver Reed'. 'Harry Secombe'. 'Shani Wallis'. 'Mark Lester'. 'Jack Wild'],Columbia Pictures,$10 million,10.0000000,$77.4 million,77.400000,7.4,74,82
1575,728,4660,NULL,Oliver!,1969,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by John Green,1,Carol Reed,['Oliver!'. 'by'. 'Lionel Bart'. 'Oliver Twist'. 'by'. 'Charles Dickens'],['Ron Moody'. 'Oliver Reed'. 'Harry Secombe'. 'Shani Wallis'. 'Mark Lester'. 'Jack Wild'],Columbia Pictures,$10 million,10.0000000,$77.4 million,77.400000,7.4,74,82
1576,728,4670,NULL,Oliver!,1969,BEST PICTURE,John Woolf. Producer,1,Carol Reed,['Oliver!'. 'by'. 'Lionel Bart'. 'Oliver Twist'. 'by'. 'Charles Dickens'],['Ron Moody'. 'Oliver Reed'. 'Harry Secombe'. 'Shani Wallis'. 'Mark Lester'. 'Jack Wild'],Columbia Pictures,$10 million,10.0000000,$77.4 million,77.400000,7.4,74,82
1577,728,4684,NULL,Oliver!,1969,SOUND,Shepperton Studio Sound Department,1,Carol Reed,['Oliver!'. 'by'. 'Lionel Bart'. 'Oliver Twist'. 'by'. 'Charles Dickens'],['Ron Moody'. 'Oliver Reed'. 'Harry Secombe'. 'Shani Wallis'. 'Mark Lester'. 'Jack Wild'],Columbia Pictures,$10 million,10.0000000,$77.4 million,77.400000,7.4,74,82
1578,728,4690,NULL,Oliver!,1969,WRITING (Screenplay--based on material from another medium),Vernon Harris,0,Carol Reed,['Oliver!'. 'by'. 'Lionel Bart'. 'Oliver Twist'. 'by'. 'Charles Dickens'],['Ron Moody'. 'Oliver Reed'. 'Harry Secombe'. 'Shani Wallis'. 'Mark Lester'. 'Jack Wild'],Columbia Pictures,$10 million,10.0000000,$77.4 million,77.400000,7.4,74,82
1579,562,5976,NULL,On Golden Pond,1982,ACTOR IN A LEADING ROLE,Henry Fonda,1,Mark Rydell,['On Golden Pond'. 'by'. 'Ernest Thompson'],['Katharine Hepburn'. 'Henry Fonda'. 'Jane Fonda'. 'Doug McKeon'. 'Dabney Coleman'. 'William Lanteau'],['Universal Pictures'. 'Associated Film Distribution'],$15 million,15.0000000,$119.3 million,119.300000,7.6,68,93
1580,562,5985,NULL,On Golden Pond,1982,ACTRESS IN A LEADING ROLE,Katharine Hepburn,1,Mark Rydell,['On Golden Pond'. 'by'. 'Ernest Thompson'],['Katharine Hepburn'. 'Henry Fonda'. 'Jane Fonda'. 'Doug McKeon'. 'Dabney Coleman'. 'William Lanteau'],['Universal Pictures'. 'Associated Film Distribution'],$15 million,15.0000000,$119.3 million,119.300000,7.6,68,93
1581,562,5991,NULL,On Golden Pond,1982,ACTRESS IN A SUPPORTING ROLE,Jane Fonda,0,Mark Rydell,['On Golden Pond'. 'by'. 'Ernest Thompson'],['Katharine Hepburn'. 'Henry Fonda'. 'Jane Fonda'. 'Doug McKeon'. 'Dabney Coleman'. 'William Lanteau'],['Universal Pictures'. 'Associated Film Distribution'],$15 million,15.0000000,$119.3 million,119.300000,7.6,68,93
1582,562,6001,NULL,On Golden Pond,1982,CINEMATOGRAPHY,Billy Williams,0,Mark Rydell,['On Golden Pond'. 'by'. 'Ernest Thompson'],['Katharine Hepburn'. 'Henry Fonda'. 'Jane Fonda'. 'Doug McKeon'. 'Dabney Coleman'. 'William Lanteau'],['Universal Pictures'. 'Associated Film Distribution'],$15 million,15.0000000,$119.3 million,119.300000,7.6,68,93
1583,562,6012,NULL,On Golden Pond,1982,DIRECTING,Mark Rydell,0,Mark Rydell,['On Golden Pond'. 'by'. 'Ernest Thompson'],['Katharine Hepburn'. 'Henry Fonda'. 'Jane Fonda'. 'Doug McKeon'. 'Dabney Coleman'. 'William Lanteau'],['Universal Pictures'. 'Associated Film Distribution'],$15 million,15.0000000,$119.3 million,119.300000,7.6,68,93
1584,562,6027,NULL,On Golden Pond,1982,FILM EDITING,Robert L. Wolfe,0,Mark Rydell,['On Golden Pond'. 'by'. 'Ernest Thompson'],['Katharine Hepburn'. 'Henry Fonda'. 'Jane Fonda'. 'Doug McKeon'. 'Dabney Coleman'. 'William Lanteau'],['Universal Pictures'. 'Associated Film Distribution'],$15 million,15.0000000,$119.3 million,119.300000,7.6,68,93
1585,562,6039,NULL,On Golden Pond,1982,MUSIC (Original Score),Dave Grusin,0,Mark Rydell,['On Golden Pond'. 'by'. 'Ernest Thompson'],['Katharine Hepburn'. 'Henry Fonda'. 'Jane Fonda'. 'Doug McKeon'. 'Dabney Coleman'. 'William Lanteau'],['Universal Pictures'. 'Associated Film Distribution'],$15 million,15.0000000,$119.3 million,119.300000,7.6,68,93
1586,562,6049,NULL,On Golden Pond,1982,BEST PICTURE,Bruce Gilbert. Producer,0,Mark Rydell,['On Golden Pond'. 'by'. 'Ernest Thompson'],['Katharine Hepburn'. 'Henry Fonda'. 'Jane Fonda'. 'Doug McKeon'. 'Dabney Coleman'. 'William Lanteau'],['Universal Pictures'. 'Associated Film Distribution'],$15 million,15.0000000,$119.3 million,119.300000,7.6,68,93
1587,562,6058,NULL,On Golden Pond,1982,SOUND,Richard Portman. David Ronne,0,Mark Rydell,['On Golden Pond'. 'by'. 'Ernest Thompson'],['Katharine Hepburn'. 'Henry Fonda'. 'Jane Fonda'. 'Doug McKeon'. 'Dabney Coleman'. 'William Lanteau'],['Universal Pictures'. 'Associated Film Distribution'],$15 million,15.0000000,$119.3 million,119.300000,7.6,68,93
1588,562,6066,NULL,On Golden Pond,1982,WRITING (Screenplay Based on Material from Another Medium),Ernest Thompson,1,Mark Rydell,['On Golden Pond'. 'by'. 'Ernest Thompson'],['Katharine Hepburn'. 'Henry Fonda'. 'Jane Fonda'. 'Doug McKeon'. 'Dabney Coleman'. 'William Lanteau'],['Universal Pictures'. 'Associated Film Distribution'],$15 million,15.0000000,$119.3 million,119.300000,7.6,68,93
1589,204,8915,NULL,Once,2008,MUSIC (Original Song),Music and Lyric by Glen Hansard and Marketa Irglova,1,John Carney,NULL,['Glen Hansard'. 'Markéta Irglová'],Buena Vista International,$150.00,0.1500000,$23.3 million,23.300000,7.8,88,97
1590,25,10332,NULL,Once Upon a Time in Hollywood,2020,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,0,Quentin Tarantino,NULL,['Leonardo DiCaprio'. 'Brad Pitt'. 'Margot Robbie'. 'Emile Hirsch'. 'Margaret Qualley'. 'Timothy Olyphant'. 'Austin Butler'. 'Dakota Fanning'. 'Bruce Dern'. 'Al Pacino'],Sony Pictures Releasing,$90–96 million,90.0000000,$374.6 million,374.600000,NULL,NULL,NULL
1591,25,10340,NULL,Once Upon a Time in Hollywood,2020,ACTOR IN A SUPPORTING ROLE,Brad Pitt,1,Quentin Tarantino,NULL,['Leonardo DiCaprio'. 'Brad Pitt'. 'Margot Robbie'. 'Emile Hirsch'. 'Margaret Qualley'. 'Timothy Olyphant'. 'Austin Butler'. 'Dakota Fanning'. 'Bruce Dern'. 'Al Pacino'],Sony Pictures Releasing,$90–96 million,90.0000000,$374.6 million,374.600000,NULL,NULL,NULL
1592,25,10360,NULL,Once Upon a Time in Hollywood,2020,CINEMATOGRAPHY,Robert Richardson,0,Quentin Tarantino,NULL,['Leonardo DiCaprio'. 'Brad Pitt'. 'Margot Robbie'. 'Emile Hirsch'. 'Margaret Qualley'. 'Timothy Olyphant'. 'Austin Butler'. 'Dakota Fanning'. 'Bruce Dern'. 'Al Pacino'],Sony Pictures Releasing,$90–96 million,90.0000000,$374.6 million,374.600000,NULL,NULL,NULL
1593,25,10365,NULL,Once Upon a Time in Hollywood,2020,COSTUME DESIGN,Arianne Phillips,0,Quentin Tarantino,NULL,['Leonardo DiCaprio'. 'Brad Pitt'. 'Margot Robbie'. 'Emile Hirsch'. 'Margaret Qualley'. 'Timothy Olyphant'. 'Austin Butler'. 'Dakota Fanning'. 'Bruce Dern'. 'Al Pacino'],Sony Pictures Releasing,$90–96 million,90.0000000,$374.6 million,374.600000,NULL,NULL,NULL
1594,25,10369,NULL,Once Upon a Time in Hollywood,2020,DIRECTING,Quentin Tarantino,0,Quentin Tarantino,NULL,['Leonardo DiCaprio'. 'Brad Pitt'. 'Margot Robbie'. 'Emile Hirsch'. 'Margaret Qualley'. 'Timothy Olyphant'. 'Austin Butler'. 'Dakota Fanning'. 'Bruce Dern'. 'Al Pacino'],Sony Pictures Releasing,$90–96 million,90.0000000,$374.6 million,374.600000,NULL,NULL,NULL
1595,25,10413,NULL,Once Upon a Time in Hollywood,2020,BEST PICTURE,David Heyman. Shannon McIntosh and Quentin Tarantino. Producers,0,Quentin Tarantino,NULL,['Leonardo DiCaprio'. 'Brad Pitt'. 'Margot Robbie'. 'Emile Hirsch'. 'Margaret Qualley'. 'Timothy Olyphant'. 'Austin Butler'. 'Dakota Fanning'. 'Bruce Dern'. 'Al Pacino'],Sony Pictures Releasing,$90–96 million,90.0000000,$374.6 million,374.600000,NULL,NULL,NULL
1596,25,10418,NULL,Once Upon a Time in Hollywood,2020,PRODUCTION DESIGN,Production Design: Barbara Ling. Set Decoration: Nancy Haigh,1,Quentin Tarantino,NULL,['Leonardo DiCaprio'. 'Brad Pitt'. 'Margot Robbie'. 'Emile Hirsch'. 'Margaret Qualley'. 'Timothy Olyphant'. 'Austin Butler'. 'Dakota Fanning'. 'Bruce Dern'. 'Al Pacino'],Sony Pictures Releasing,$90–96 million,90.0000000,$374.6 million,374.600000,NULL,NULL,NULL
1597,25,10433,NULL,Once Upon a Time in Hollywood,2020,SOUND EDITING,Wylie Stateman,0,Quentin Tarantino,NULL,['Leonardo DiCaprio'. 'Brad Pitt'. 'Margot Robbie'. 'Emile Hirsch'. 'Margaret Qualley'. 'Timothy Olyphant'. 'Austin Butler'. 'Dakota Fanning'. 'Bruce Dern'. 'Al Pacino'],Sony Pictures Releasing,$90–96 million,90.0000000,$374.6 million,374.600000,NULL,NULL,NULL
1598,25,10439,NULL,Once Upon a Time in Hollywood,2020,SOUND MIXING,Michael Minkler. Christian P. Minkler and Mark Ulano,0,Quentin Tarantino,NULL,['Leonardo DiCaprio'. 'Brad Pitt'. 'Margot Robbie'. 'Emile Hirsch'. 'Margaret Qualley'. 'Timothy Olyphant'. 'Austin Butler'. 'Dakota Fanning'. 'Bruce Dern'. 'Al Pacino'],Sony Pictures Releasing,$90–96 million,90.0000000,$374.6 million,374.600000,NULL,NULL,NULL
1599,25,10453,NULL,Once Upon a Time in Hollywood,2020,WRITING (Original Screenplay),Written by Quentin Tarantino,0,Quentin Tarantino,NULL,['Leonardo DiCaprio'. 'Brad Pitt'. 'Margot Robbie'. 'Emile Hirsch'. 'Margaret Qualley'. 'Timothy Olyphant'. 'Austin Butler'. 'Dakota Fanning'. 'Bruce Dern'. 'Al Pacino'],Sony Pictures Releasing,$90–96 million,90.0000000,$374.6 million,374.600000,NULL,NULL,NULL
1600,636,5334,NULL,One Flew Over the Cuckoo's Nest,1976,ACTOR,Jack Nicholson,1,Miloš Forman,"[""One Flew Over the Cuckoo's Nest"". 'by'. 'Ken Kesey']",['Jack Nicholson'. 'Louise Fletcher'. 'William Redfield'],United Artists,$3–4.4 million,3.0000000,$163.3 million,163.300000,8.7,84,94
1601,636,5339,NULL,One Flew Over the Cuckoo's Nest,1976,ACTOR IN A SUPPORTING ROLE,Brad Dourif,0,Miloš Forman,"[""One Flew Over the Cuckoo's Nest"". 'by'. 'Ken Kesey']",['Jack Nicholson'. 'Louise Fletcher'. 'William Redfield'],United Artists,$3–4.4 million,3.0000000,$163.3 million,163.300000,8.7,84,94
1602,636,5345,NULL,One Flew Over the Cuckoo's Nest,1976,ACTRESS,Louise Fletcher,1,Miloš Forman,"[""One Flew Over the Cuckoo's Nest"". 'by'. 'Ken Kesey']",['Jack Nicholson'. 'Louise Fletcher'. 'William Redfield'],United Artists,$3–4.4 million,3.0000000,$163.3 million,163.300000,8.7,84,94
1603,636,5362,NULL,One Flew Over the Cuckoo's Nest,1976,CINEMATOGRAPHY,Haskell Wexler. Bill Butler,0,Miloš Forman,"[""One Flew Over the Cuckoo's Nest"". 'by'. 'Ken Kesey']",['Jack Nicholson'. 'Louise Fletcher'. 'William Redfield'],United Artists,$3–4.4 million,3.0000000,$163.3 million,163.300000,8.7,84,94
1604,636,5372,NULL,One Flew Over the Cuckoo's Nest,1976,DIRECTING,Milos Forman,1,Miloš Forman,"[""One Flew Over the Cuckoo's Nest"". 'by'. 'Ken Kesey']",['Jack Nicholson'. 'Louise Fletcher'. 'William Redfield'],United Artists,$3–4.4 million,3.0000000,$163.3 million,163.300000,8.7,84,94
1605,636,5386,NULL,One Flew Over the Cuckoo's Nest,1976,FILM EDITING,Richard Chew. Lynzee Klingman. Sheldon Kahn,0,Miloš Forman,"[""One Flew Over the Cuckoo's Nest"". 'by'. 'Ken Kesey']",['Jack Nicholson'. 'Louise Fletcher'. 'William Redfield'],United Artists,$3–4.4 million,3.0000000,$163.3 million,163.300000,8.7,84,94
1606,636,5396,NULL,One Flew Over the Cuckoo's Nest,1976,MUSIC (Original Score),Jack Nitzsche,0,Miloš Forman,"[""One Flew Over the Cuckoo's Nest"". 'by'. 'Ken Kesey']",['Jack Nicholson'. 'Louise Fletcher'. 'William Redfield'],United Artists,$3–4.4 million,3.0000000,$163.3 million,163.300000,8.7,84,94
1607,636,5410,NULL,One Flew Over the Cuckoo's Nest,1976,BEST PICTURE,Saul Zaentz and Michael Douglas. Producers,1,Miloš Forman,"[""One Flew Over the Cuckoo's Nest"". 'by'. 'Ken Kesey']",['Jack Nicholson'. 'Louise Fletcher'. 'William Redfield'],United Artists,$3–4.4 million,3.0000000,$163.3 million,163.300000,8.7,84,94
1608,636,5432,NULL,One Flew Over the Cuckoo's Nest,1976,WRITING (Screenplay Adapted from Other Material),Lawrence Hauben. Bo Goldman,1,Miloš Forman,"[""One Flew Over the Cuckoo's Nest"". 'by'. 'Ken Kesey']",['Jack Nicholson'. 'Louise Fletcher'. 'William Redfield'],United Artists,$3–4.4 million,3.0000000,$163.3 million,163.300000,8.7,84,94
1609,1118,2870,NULL,Overture to The Merry Wives of Windsor,1954,SHORT SUBJECT (One-reel),Johnny Green. Producer,1,NULL,NULL,Johnny Green,MGM,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1610,209,8755,3069,Pan's Labyrinth,2007,ART DIRECTION,Art Direction: Eugenio Caballero. Set Decoration: Pilar Revuelta,1,Guillermo del Toro,NULL,['Sergi López'. 'Maribel Verdú'. 'Ivana Baquero'. 'Doug Jones'. 'Ariadna Gil'. 'Álex Angulo'],Warner Bros. Pictures,$19 million,19.0000000,$83.9 million,83.900000,8.0,NULL,NULL
1611,209,8761,3069,Pan's Labyrinth,2007,CINEMATOGRAPHY,Guillermo Navarro,1,Guillermo del Toro,NULL,['Sergi López'. 'Maribel Verdú'. 'Ivana Baquero'. 'Doug Jones'. 'Ariadna Gil'. 'Álex Angulo'],Warner Bros. Pictures,$19 million,19.0000000,$83.9 million,83.900000,8.0,NULL,NULL
1612,209,8790,3069,Pan's Labyrinth,2007,FOREIGN LANGUAGE FILM,Mexico,0,Guillermo del Toro,NULL,['Sergi López'. 'Maribel Verdú'. 'Ivana Baquero'. 'Doug Jones'. 'Ariadna Gil'. 'Álex Angulo'],Warner Bros. Pictures,$19 million,19.0000000,$83.9 million,83.900000,8.0,NULL,NULL
1613,209,8794,3069,Pan's Labyrinth,2007,MAKEUP,David Martí and Montse Ribé,1,Guillermo del Toro,NULL,['Sergi López'. 'Maribel Verdú'. 'Ivana Baquero'. 'Doug Jones'. 'Ariadna Gil'. 'Álex Angulo'],Warner Bros. Pictures,$19 million,19.0000000,$83.9 million,83.900000,8.0,NULL,NULL
1614,209,8798,3069,Pan's Labyrinth,2007,MUSIC (Original Score),Javier Navarrete,0,Guillermo del Toro,NULL,['Sergi López'. 'Maribel Verdú'. 'Ivana Baquero'. 'Doug Jones'. 'Ariadna Gil'. 'Álex Angulo'],Warner Bros. Pictures,$19 million,19.0000000,$83.9 million,83.900000,8.0,NULL,NULL
1615,209,8841,3069,Pan's Labyrinth,2007,WRITING (Original Screenplay),Written by Guillermo del Toro,0,Guillermo del Toro,NULL,['Sergi López'. 'Maribel Verdú'. 'Ivana Baquero'. 'Doug Jones'. 'Ariadna Gil'. 'Álex Angulo'],Warner Bros. Pictures,$19 million,19.0000000,$83.9 million,83.900000,8.0,NULL,NULL
1616,132,9533,NULL,Paperman,2013,SHORT FILM (Animated),John Kahrs,1,John Kahrs,NULL,['John Kahrs'. 'Kari Wahlgren'],['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.3,NULL,NULL
1617,16,10370,NULL,Parasite,2020,DIRECTING,Bong Joon Ho,1,Bong Joon-ho,NULL,['Song Kang-ho'. 'Lee Sun-kyun'. 'Cho Yeo-jeong'. 'Choi Woo-shik'. 'Park So-dam'. 'Lee Jung-eun'. 'Jang Hye-jin'],CJ Entertainment,['₩17.0 billion'],NULL,$259 million,259.000000,8.6,96,98
1618,16,10385,NULL,Parasite,2020,FILM EDITING,Yang Jinmo,0,Bong Joon-ho,NULL,['Song Kang-ho'. 'Lee Sun-kyun'. 'Cho Yeo-jeong'. 'Choi Woo-shik'. 'Park So-dam'. 'Lee Jung-eun'. 'Jang Hye-jin'],CJ Entertainment,['₩17.0 billion'],NULL,$259 million,259.000000,8.6,96,98
1619,16,10390,NULL,Parasite,2020,INTERNATIONAL FEATURE FILM,South Korea,1,Bong Joon-ho,NULL,['Song Kang-ho'. 'Lee Sun-kyun'. 'Cho Yeo-jeong'. 'Choi Woo-shik'. 'Park So-dam'. 'Lee Jung-eun'. 'Jang Hye-jin'],CJ Entertainment,['₩17.0 billion'],NULL,$259 million,259.000000,8.6,96,98
1620,16,10414,NULL,Parasite,2020,BEST PICTURE,Kwak Sin Ae and Bong Joon Ho. Producers,1,Bong Joon-ho,NULL,['Song Kang-ho'. 'Lee Sun-kyun'. 'Cho Yeo-jeong'. 'Choi Woo-shik'. 'Park So-dam'. 'Lee Jung-eun'. 'Jang Hye-jin'],CJ Entertainment,['₩17.0 billion'],NULL,$259 million,259.000000,8.6,96,98
1621,16,10419,NULL,Parasite,2020,PRODUCTION DESIGN,Production Design: Lee Ha Jun. Set Decoration: Cho Won Woo,0,Bong Joon-ho,NULL,['Song Kang-ho'. 'Lee Sun-kyun'. 'Cho Yeo-jeong'. 'Choi Woo-shik'. 'Park So-dam'. 'Lee Jung-eun'. 'Jang Hye-jin'],CJ Entertainment,['₩17.0 billion'],NULL,$259 million,259.000000,8.6,96,98
1622,16,10454,NULL,Parasite,2020,WRITING (Original Screenplay),Screenplay by Bong Joon Ho. Han Jin Won. Story by Bong Joon Ho,1,Bong Joon-ho,NULL,['Song Kang-ho'. 'Lee Sun-kyun'. 'Cho Yeo-jeong'. 'Choi Woo-shik'. 'Park So-dam'. 'Lee Jung-eun'. 'Jang Hye-jin'],CJ Entertainment,['₩17.0 billion'],NULL,$259 million,259.000000,8.6,96,98
1623,287,8237,NULL,Pearl Harbor,2002,MUSIC (Original Song),Music and Lyric by Diane Warren,0,Michael Bay,NULL,['Ben Affleck'. 'Josh Hartnett'. 'Kate Beckinsale'. 'Cuba Gooding Jr.'. 'Tom Sizemore'. 'Jon Voight'. 'Colm Feore'. 'Alec Baldwin'],Buena Vista Pictures,$140 million,140.0000000,$449.2 million,449.200000,6.2,44,24
1624,287,8259,NULL,Pearl Harbor,2002,SOUND,Kevin O'Connell. Greg P. Russell. Peter J. Devlin,0,Michael Bay,NULL,['Ben Affleck'. 'Josh Hartnett'. 'Kate Beckinsale'. 'Cuba Gooding Jr.'. 'Tom Sizemore'. 'Jon Voight'. 'Colm Feore'. 'Alec Baldwin'],Buena Vista Pictures,$140 million,140.0000000,$449.2 million,449.200000,6.2,44,24
1625,287,8261,NULL,Pearl Harbor,2002,SOUND EDITING,George Watters II. Christopher Boyes,1,Michael Bay,NULL,['Ben Affleck'. 'Josh Hartnett'. 'Kate Beckinsale'. 'Cuba Gooding Jr.'. 'Tom Sizemore'. 'Jon Voight'. 'Colm Feore'. 'Alec Baldwin'],Buena Vista Pictures,$140 million,140.0000000,$449.2 million,449.200000,6.2,44,24
